"N","J","Distribution","Response","Replication","Alpha","Omega"
50,20,"heavy","inconsistent",40,0.900679928853844,0.903711110916083
50,20,"heavy","inconsistent",41,0.81450258687404,0.821937495082048
50,20,"heavy","inconsistent",42,0.94717320582652,0.947831104003543
50,20,"heavy","inconsistent",43,0.885307765397433,0.887268383501479
50,20,"heavy","inconsistent",44,0.982978763886318,0.983067908067744
50,20,"heavy","inconsistent",45,0.88341569743944,0.884053712137714
50,20,"heavy","inconsistent",46,0.855357169627487,0.857582897257509
50,20,"heavy","inconsistent",47,0.913071631969715,0.913713473134432
50,20,"heavy","inconsistent",48,0.932939908898673,0.933888465546156
50,20,"heavy","inconsistent",49,0.865756084041637,0.8687807433922
50,20,"heavy","inconsistent",50,0.824872952400866,0.822678173551883
100,20,"normal","consistent",1,0.938019380618974,0.939218954185796
100,20,"normal","consistent",2,0.941560610820364,0.942171864797908
100,20,"normal","consistent",3,0.966954511628838,0.967117557234437
100,20,"normal","consistent",4,0.939723235293801,0.940476236572413
100,20,"normal","consistent",5,0.948772775219601,0.949227050605558
100,20,"normal","consistent",6,0.949056645820153,0.949482122247326
100,20,"normal","consistent",7,0.963375380702026,0.964003847527777
100,20,"normal","consistent",8,0.959227583991248,0.959493808559853
100,20,"normal","consistent",9,0.950292226326525,0.951170938901474
100,20,"normal","consistent",10,0.959762714631477,0.960066297719685
100,20,"normal","consistent",11,0.943307397596425,0.943910382964293
100,20,"normal","consistent",12,0.938117737646396,0.939717046609389
100,20,"normal","consistent",13,0.957838082698136,0.958139672294149
100,20,"normal","consistent",14,0.961017644944105,0.961763389669496
100,20,"normal","consistent",15,0.927890179000532,0.928785186748276
100,20,"normal","consistent",16,0.949341928152622,0.949995455624057
100,20,"normal","consistent",17,0.95058234818377,0.951173457998678
100,20,"normal","consistent",18,0.94924366536928,0.949575087134502
100,20,"normal","consistent",19,0.937521234510439,0.938634452812939
100,20,"normal","consistent",20,0.953632715295276,0.953781951186801
100,20,"normal","consistent",21,0.958203638932684,0.958840198775353
100,20,"normal","consistent",22,0.950306490230281,0.950900875997246
100,20,"normal","consistent",23,0.936393429455755,0.937346064925304
100,20,"normal","consistent",24,0.957736433016968,0.958546396208946
100,20,"normal","consistent",25,0.960658577084273,0.961588835936347
100,20,"normal","consistent",26,0.944214447718588,0.945149569936865
100,20,"normal","consistent",27,0.948664814627094,0.949193368326959
100,20,"normal","consistent",28,0.952471607231598,0.952997576604079
100,20,"normal","consistent",29,0.951277108052163,0.952058854532479
100,20,"normal","consistent",30,0.947992032504304,0.948856343096917
100,20,"normal","consistent",31,0.955942986692483,0.956197269147146
100,20,"normal","consistent",32,0.945090117112123,0.945973686871848
100,20,"normal","consistent",33,0.947542424436607,0.948120620113382
100,20,"normal","consistent",34,0.928384390810756,0.928984966169051
100,20,"normal","consistent",35,0.948984493378388,0.949693209931658
100,20,"normal","consistent",36,0.954884362911691,0.955542719630106
100,20,"normal","consistent",37,0.950716680191507,0.951601510572556
100,20,"normal","consistent",38,0.952941171082213,0.954053928933986
100,20,"normal","consistent",39,0.956512879620152,0.957200272619435
100,20,"normal","consistent",40,0.946102176928132,0.946770878283447
100,20,"normal","consistent",41,0.94485924058493,0.945776867872354
100,20,"normal","consistent",42,0.937098615581149,0.938577424113433
100,20,"normal","consistent",43,0.949469200327788,0.950655943060122
100,20,"normal","consistent",44,0.956839731301791,0.957180152751327
100,20,"normal","consistent",45,0.958295872332786,0.958894511365395
100,20,"normal","consistent",46,0.950550834472587,0.951126465118537
100,20,"normal","consistent",47,0.950226694266331,0.951099560313776
100,20,"normal","consistent",48,0.956767392074034,0.957404865353457
100,20,"normal","consistent",49,0.95443170016252,0.954923947675609
100,20,"normal","consistent",50,0.931908999446448,0.933505350889566
100,20,"normal","acquiescent",1,0.964177355304445,0.964383102672109
100,20,"normal","acquiescent",2,0.958445325899158,0.958894248260451
100,20,"normal","acquiescent",3,0.958062761884519,0.958466387125352
100,20,"normal","acquiescent",4,0.941904800650773,0.942573381806874
100,20,"normal","acquiescent",5,0.945554450799023,0.946350258619361
100,20,"normal","acquiescent",6,0.957359408228046,0.957838554193204
100,20,"normal","acquiescent",7,0.951497897488835,0.952080550755695
100,20,"normal","acquiescent",8,0.943546789387063,0.944585647579893
100,20,"normal","acquiescent",9,0.95255924478057,0.953600201643315
100,20,"normal","acquiescent",10,0.954975533605596,0.956132374523787
100,20,"normal","acquiescent",11,0.955070776415632,0.955442672191167
100,20,"normal","acquiescent",12,0.931348696741047,0.932498390532227
100,20,"normal","acquiescent",13,0.964498500575866,0.964921513746986
100,20,"normal","acquiescent",14,0.949208336287423,0.950091814781497
100,20,"normal","acquiescent",15,0.948710370476028,0.949544944012555
100,20,"normal","acquiescent",16,0.938434610400354,0.938821826852208
100,20,"normal","acquiescent",17,0.942402829094129,0.943095014506558
100,20,"normal","acquiescent",18,0.957922972640244,0.958419735804602
100,20,"normal","acquiescent",19,0.94371395960328,0.945031847642511
100,20,"normal","acquiescent",20,0.967033121524149,0.967341275474548
100,20,"normal","acquiescent",21,0.949004287005306,0.949617510124612
100,20,"normal","acquiescent",22,0.956794663244852,0.957755050449322
100,20,"normal","acquiescent",23,0.965365072125664,0.965546616923848
100,20,"normal","acquiescent",24,0.956967553582816,0.957341909897237
100,20,"normal","acquiescent",25,0.955704856476637,0.95618637017194
100,20,"normal","acquiescent",26,0.947034664533797,0.947843677689396
100,20,"normal","acquiescent",27,0.949186397813745,0.949934923945824
100,20,"normal","acquiescent",28,0.957307957874296,0.957691494893457
100,20,"normal","acquiescent",29,0.960425343569557,0.961001458651149
100,20,"normal","acquiescent",30,0.946387218085094,0.947285271432155
100,20,"normal","acquiescent",31,0.949282635469817,0.949682321296633
100,20,"normal","acquiescent",32,0.947846568317908,0.949003297592332
100,20,"normal","acquiescent",33,0.948579188565559,0.949452245772866
100,20,"normal","acquiescent",34,0.960790581928647,0.961084947867374
100,20,"normal","acquiescent",35,0.958859899215235,0.959638336597816
100,20,"normal","acquiescent",36,0.957817058349509,0.958384675652852
100,20,"normal","acquiescent",37,0.960934263066543,0.961658420819968
100,20,"normal","acquiescent",38,0.952003058271055,0.952674790728166
100,20,"normal","acquiescent",39,0.957321332734013,0.957859480959113
100,20,"normal","acquiescent",40,0.954816631953909,0.955837301121432
100,20,"normal","acquiescent",41,0.928052843921242,0.928303302320066
100,20,"normal","acquiescent",42,0.942961321126767,0.943683749087559
100,20,"normal","acquiescent",43,0.963915202392857,0.964630227780734
100,20,"normal","acquiescent",44,0.96006117608322,0.960614150943326
100,20,"normal","acquiescent",45,0.962430773721105,0.962770750561525
100,20,"normal","acquiescent",46,0.950063627574324,0.950964674641999
100,20,"normal","acquiescent",47,0.955938676504664,0.956336153783457
100,20,"normal","acquiescent",48,0.946046299726299,0.946377995519003
100,20,"normal","acquiescent",49,0.956647369249004,0.957339077967586
100,20,"normal","acquiescent",50,0.962461537067326,0.962934671215312
100,20,"normal","extreme",1,0.954784156665613,0.955134995260667
100,20,"normal","extreme",2,0.935003371724087,0.935885295232893
100,20,"normal","extreme",3,0.962459311769394,0.962763672866196
100,20,"normal","extreme",4,0.937292484112426,0.938236600501638
100,20,"normal","extreme",5,0.949619248791367,0.950151755654403
100,20,"normal","extreme",6,0.957625479018002,0.957947316365169
100,20,"normal","extreme",7,0.937603276841223,0.938887636715606
100,20,"normal","extreme",8,0.958660978970766,0.958852477849701
100,20,"normal","extreme",9,0.945062440428203,0.94551012241193
100,20,"normal","extreme",10,0.95531590369249,0.956148189520398
100,20,"normal","extreme",11,0.961624514558116,0.961989679048615
100,20,"normal","extreme",12,0.9475148210501,0.947788094554211
100,20,"normal","extreme",13,0.951982366973747,0.95223578417476
100,20,"normal","extreme",14,0.94664394956172,0.947555922041984
100,20,"normal","extreme",15,0.955333562152078,0.955461966455386
100,20,"normal","extreme",16,0.952192292081038,0.953318606626152
100,20,"normal","extreme",17,0.956669968920613,0.957211298221549
100,20,"normal","extreme",18,0.957397078698062,0.957997335994921
100,20,"normal","extreme",19,0.933370464844877,0.934380164005859
100,20,"normal","extreme",20,0.947821819615795,0.948516598660349
100,20,"normal","extreme",21,0.940998924525015,0.942053449542404
100,20,"normal","extreme",22,0.953257841932998,0.95379363060951
100,20,"normal","extreme",23,0.953262775883194,0.953664215680731
100,20,"normal","extreme",24,0.943861365808093,0.944363961577107
100,20,"normal","extreme",25,0.945150767260152,0.945542482973102
100,20,"normal","extreme",26,0.95811162299617,0.958393721231938
100,20,"normal","extreme",27,0.936017778902866,0.93765676002111
100,20,"normal","extreme",28,0.949071253722982,0.949552217622942
100,20,"normal","extreme",29,0.94296323236092,0.944023128490945
100,20,"normal","extreme",30,0.949545449136476,0.95062109720245
100,20,"normal","extreme",31,0.953524942832565,0.954303556114234
100,20,"normal","extreme",32,0.951539749041273,0.952624191959839
100,20,"normal","extreme",33,0.938755276296918,0.939064712343743
100,20,"normal","extreme",34,0.93098365287088,0.931895328996813
100,20,"normal","extreme",35,0.950464249963562,0.951537251741287
100,20,"normal","extreme",36,0.950880253113914,0.951027777683003
100,20,"normal","extreme",37,0.957236360550162,0.958138269127325
100,20,"normal","extreme",38,0.933817623640889,0.935311667701145
100,20,"normal","extreme",39,0.94259511729346,0.943461741044956
100,20,"normal","extreme",40,0.949367621281744,0.950195032324237
100,20,"normal","extreme",41,0.944742892966395,0.945469616682347
100,20,"normal","extreme",42,0.94885998483895,0.949441994302108
100,20,"normal","extreme",43,0.958572806545928,0.959127287864289
100,20,"normal","extreme",44,0.953219437628135,0.95390743079316
100,20,"normal","extreme",45,0.942415981875094,0.943159987626842
100,20,"normal","extreme",46,0.93966801271667,0.940560967604624
100,20,"normal","extreme",47,0.944109655890102,0.944977926608677
100,20,"normal","extreme",48,0.95374108134519,0.95445964358027
100,20,"normal","extreme",49,0.943539255371754,0.944414500608193
100,20,"normal","extreme",50,0.930135945178098,0.930978365037492
100,20,"normal","inconsistent",1,0.846319346695925,0.847542024219164
100,20,"normal","inconsistent",2,0.852623506108458,0.854461306891725
100,20,"normal","inconsistent",3,0.886250487772996,0.887423259807071
100,20,"normal","inconsistent",4,0.880487589457736,0.881690270660802
100,20,"normal","inconsistent",5,0.863933915765726,0.86650319780802
100,20,"normal","inconsistent",6,0.868173372984184,0.870346220197803
100,20,"normal","inconsistent",7,0.876498924958821,0.877787230971447
100,20,"normal","inconsistent",8,0.835207202051817,0.835720464948699
100,20,"normal","inconsistent",9,0.868589914540903,0.869243038785775
100,20,"normal","inconsistent",10,0.844070303227908,0.846077183911809
100,20,"normal","inconsistent",11,0.841798493822055,0.842666927432596
100,20,"normal","inconsistent",12,0.828449445847986,0.830189579354542
100,20,"normal","inconsistent",13,0.863615154377502,0.864598748710131
100,20,"normal","inconsistent",14,0.868083615986328,0.868559405673261
100,20,"normal","inconsistent",15,0.856577318665176,0.859147238359395
100,20,"normal","inconsistent",16,0.846605370696922,0.847152366149322
100,20,"normal","inconsistent",17,0.862152381255786,0.86396216136187
100,20,"normal","inconsistent",18,0.806540558522542,0.807393393393096
100,20,"normal","inconsistent",19,0.892440377810432,0.892619174677954
100,20,"normal","inconsistent",20,0.887858813148234,0.889252606587674
100,20,"normal","inconsistent",21,0.85015482685464,0.852516898655164
100,20,"normal","inconsistent",22,0.871907727955521,0.873583661510302
100,20,"normal","inconsistent",23,0.864873622831939,0.866796586346625
100,20,"normal","inconsistent",24,0.838158587284627,0.838478700864644
100,20,"normal","inconsistent",25,0.8518654622951,0.85445166443361
100,20,"normal","inconsistent",26,0.88209055557483,0.883072539266894
100,20,"normal","inconsistent",27,0.830239118848348,0.83258371074569
100,20,"normal","inconsistent",28,0.867194765879891,0.867975063700971
100,20,"normal","inconsistent",29,0.850676009694642,0.853285535417951
100,20,"normal","inconsistent",30,0.860739148901483,0.861130852230083
100,20,"normal","inconsistent",31,0.86379699961472,0.864983260168695
100,20,"normal","inconsistent",32,0.869647754594361,0.870122301944431
100,20,"normal","inconsistent",33,0.821709181633399,0.824398388908947
100,20,"normal","inconsistent",34,0.86097051776832,0.864322692713511
100,20,"normal","inconsistent",35,0.877328734306542,0.879970792668296
100,20,"normal","inconsistent",36,0.865159481029426,0.866569221344736
100,20,"normal","inconsistent",37,0.887404908180847,0.888104943988707
100,20,"normal","inconsistent",38,0.889212881955759,0.88937668836782
100,20,"normal","inconsistent",39,0.857118106575948,0.858700007459388
100,20,"normal","inconsistent",40,0.857618798539261,0.858707885201275
100,20,"normal","inconsistent",41,0.857691586239663,0.858026555072899
100,20,"normal","inconsistent",42,0.817555817597281,0.815773274509291
100,20,"normal","inconsistent",43,0.895962324229078,0.897197979547108
100,20,"normal","inconsistent",44,0.887092669113882,0.889349689651418
100,20,"normal","inconsistent",45,0.887613188759356,0.889025786611318
100,20,"normal","inconsistent",46,0.866287375365685,0.86846371709697
100,20,"normal","inconsistent",47,0.869001605859337,0.870094277792184
100,20,"normal","inconsistent",48,0.872759957324269,0.873616208394544
100,20,"normal","inconsistent",49,0.838919838153899,0.838887070319513
100,20,"normal","inconsistent",50,0.82956172851834,0.832885411710863
100,20,"skewed","consistent",1,0.949988153956501,0.950268080616908
100,20,"skewed","consistent",2,0.93477428249197,0.935906256831305
100,20,"skewed","consistent",3,0.936556796307739,0.938012236083061
100,20,"skewed","consistent",4,0.942642014921436,0.943557153957761
100,20,"skewed","consistent",5,0.928693320024976,0.929716140609216
100,20,"skewed","consistent",6,0.936940777310609,0.938878746221319
100,20,"skewed","consistent",7,0.967385132577813,0.967794553428895
100,20,"skewed","consistent",8,0.958705286821379,0.958876135976985
100,20,"skewed","consistent",9,0.95890548917025,0.959418400947081
100,20,"skewed","consistent",10,0.951067333520671,0.951971404934236
100,20,"skewed","consistent",11,0.948524135836265,0.94942132743309
100,20,"skewed","consistent",12,0.936581595837305,0.937802857845566
100,20,"skewed","consistent",13,0.958500642831895,0.959061552380603
100,20,"skewed","consistent",14,0.9686068263758,0.968982469857514
100,20,"skewed","consistent",15,0.937897565913175,0.939124359915456
100,20,"skewed","consistent",16,0.94524084276357,0.946217866633884
100,20,"skewed","consistent",17,0.929911396817449,0.93151985533425
